[(0.0, 0), (0, 0), (0, 0), (0, 0), (0, 0.667), (0, 0)]
[(0, 0.32099999999999995), (0, 0.417), (0, 0.667), (0, 0.667), (0, 0.75), (0, 0), (0, 0.514)]
[(0.0, 0.28), (0, 0), (0, 0.6), (0, 0.8), (0, 0.75), (0, 0.667), (0, 1.0)]
[(0, 1.0), (0, 0.18999999999999995), (0.33299999999999996, 0), (0, 0), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.20000000000000007), (0, 0.17900000000000005), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.267, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.09999999999999998), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.667), (0, 0.8), (0, 0.667), (0.0, 0.5), (0, 0.489)]
[(0, 0), (0.21400000000000002, 0), (0, 0.6), (0, 0), (0.067, 0), (0, 0.727), (0, 0.514)]
[(0.0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.667), (0, 0.6), (0, 0.6), (0, 0.17900000000000005), (0.0, 0.5), (0, 0.489)]
[(0, 0.571), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0.889), (0, 0)]
[(0.129, 0), (0, 0), (0, 0), (0, 0.465), (0, 0.6), (0, 0.583), (0, 0)]
[(0, 1.0), (0, 0.45699999999999996), (0, 0.33299999999999996), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.19999999999999996), (0, 0), (0.33299999999999996, 0), (0, 0), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.20000000000000007), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.19999999999999996), (0, 0.33299999999999996), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0), (0, 0)]
[(0, 0.19999999999999996), (0.31800000000000006, 0), (0, 0), (0, 0), (0, 0), (0.0, 0), (0, 0), (0, 0)]
[(0.05999999999999994, 0.122), (0, 0.17900000000000005), (0, 0.33299999999999996), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0.55, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.067, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0.285), (0, 0), (0, 0)]
[(0.0, 0), (0.17900000000000005, 0), (0, 0), (0.21400000000000002, 0), (0, 0.889), (0, 0.75), (0, 0)]
[(0.0, 0), (0, 0), (0, 0.667), (0, 0.667), (0, 0.667), (0, 0.75), (0, 0.909)]
[(0.0, 0.28), (0, 0), (0, 0), (0, 0), (0, 0.6), (0, 0.583), (0, 0)]
[(0, 1.0), (0.19999999999999996, 0.30000000000000004), (0, 0), (0.0, 0), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.18999999999999995), (0, 0.139), (0, 0.133), (0, 0.5), (0, 0.133), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.139), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0.19999999999999996), (0, 0), (0, 0.0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.07099999999999995, 0.16699999999999998), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.09999999999999998), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.19999999999999996, 0.8), (0, 0), (0, 0), (0, 0), (0.33299999999999996, 0), (0, 0), (0, 0)]
[(0, 0.19999999999999996), (0, 0.45699999999999996), (0.33299999999999996, 0), (0, 0), (0.33299999999999996, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.17099999999999993, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.07099999999999995, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.0, 0), (0, 0), (0.15800000000000003, 0), (0, 0.667), (0.0, 0.5), (0, 0.489)]
[(0.0, 0.28), (0, 0.556), (0, 0), (0, 0), (0, 0.30000000000000004), (0, 0), (0, 0)]
[(0, 0.18999999999999995), (0, 0.139), (0, 0.133), (0, 0.5), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.20000000000000007), (0, 0.17900000000000005), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.067, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.267), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 1.0), (0, 0.45699999999999996), (0, 0.33299999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.19999999999999996), (0, 0.45699999999999996), (0.33299999999999996, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.19999999999999996), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0.139), (0, 0), (0, 0.5), (0, 0.133), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.267, 0), (0, 0), (0, 0), (0, 0), (0.16699999999999998, 0), (0, 0)]
[(0, 0), (0, 0.09999999999999998), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
