0.438,0.611,0.571,0.578,0.364,0.619,0.683,0.667,0.773,0.667,0.88,0.595,0.718,0.81,0.6,0.7,0.552,0.792,0.792,0.65,0.68,0.611,0.562,0.791,0.762,0.647,0.615,0.653,0.85,0.846,0.867,0.864,0.788,0.667,0.703,0.811,0.778,0.875,0.71,0.878,0.865,0.88,0.833,0.878,0.864,0.733,0.625,0.733,0.6,0.625,0.519,0.667,0.522,0.757,0.769,0.421,0.818,0.867,0.621,0.621,0.703
0.857,0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.759,0.87,0.857,0.684,0.682,0.906,0.939,0.918,0.817,0.839,0.862,0.904,0.892,0.886,0.784,0.862,0.836,0.921,0.847,0.714,0.833,0.81,0.872,0.889,0.903,0.898,0.931,0.81,0.958,0.917,0.87,0.878,0.909,0.945,0.833,0.857,0.902,0.95,0.811,0.81,0.8,0.667,0.833,0.667
0.756,0.778,0.833,0.733,0.679,0.764,0.8,0.8,0.88,0.87,0.857,0.684,0.682,0.863,0.939,0.918,0.817,0.792,0.909,0.904,0.892,0.857,0.828,0.862,0.82,0.88,0.847,0.741,0.833,0.846,0.941,0.889,0.903,0.898,0.931,0.933,0.909,0.945,0.87,0.852,0.962,0.945,0.833,0.962,0.902,0.977,0.811,0.784,0.882,0.667,0.833
0.857,0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.889,0.87,0.857,0.684,0.682,0.912,0.939,0.918,0.817,0.839,0.814,0.904,0.892,0.886,0.793,0.862,0.82,0.921,0.847,0.741,0.833,0.879,0.941,0.889,0.903,0.898,0.931,0.933,0.909,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.976,0.811,0.81,0.8,0.667,0.833,0.552,0.774,0.882
0.438,0.629,0.773,0.755,0.6,0.609,0.578,0.7,0.773,0.759,0.857,0.595,0.682,0.837,0.811,0.918,0.75,0.839,0.833,0.8,0.778,0.756,0.773,0.727,0.762,0.889,0.737,0.727,0.85,0.81,0.955,0.945,0.903,0.898,0.811,0.81,0.927,0.917,0.842,0.878,0.909,0.878,0.833,0.857,0.865,0.894
0.857,0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.759,0.87,0.857,0.684,0.682,0.837,0.939,0.918,0.817,0.839,0.828,0.904,0.848,0.886,0.773,0.862,0.836,0.912,0.847,0.622,0.833,0.81,0.872,0.889,0.903,0.898,0.931,0.81,0.958,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.894,0.769,0.81,0.8,0.625,0.833
0.756,0.778,0.833,0.733,0.679,0.764,0.8,0.8,0.88,0.87,0.857,0.684,0.682,0.863,0.939,0.918,0.817,0.792,0.909,0.904,0.892,0.857,0.828,0.862,0.82,0.88,0.847,0.741,0.833,0.846,0.941,0.889,0.903,0.898,0.931,0.933,0.909,0.945,0.87,0.852,0.962,0.945,0.833,0.962,0.902,0.977,0.811,0.784,0.882,0.667,0.833,0.552,0.857,0.865,0.848
0.756,0.778,0.833,0.783,0.679,0.764,0.8,0.794,0.88,0.848,0.857,0.684,0.682,0.893,0.939,0.918,0.817,0.873,0.909,0.904,0.933,0.857,0.828,0.933,0.82,0.88,0.847,0.741,0.833,0.846,0.941,0.889,0.903,0.96,0.931,0.933,0.909,0.912,0.87,0.933,0.962,0.96,0.941,0.962,0.929,0.92,0.926,0.784,0.882,0.667,0.833,0.684,0.857,0.865,0.848,0.774
0.438,0.792,0.773,0.755,0.6,0.764,0.578,0.7,0.773,0.759,0.857,0.595,0.682,0.837,0.811,0.918,0.75,0.839,0.833,0.8,0.778,0.756,0.773,0.727,0.762,0.931,0.737,0.727,0.85,0.81,0.824,0.945,0.903,0.898,0.811,0.81,0.927,0.917,0.878,0.878,0.909,0.878,0.833,0.857,0.865
0.588,0.345,0.267,0.476,0.364,0.562,0.529,0.579,0.773,0.579,0.474,0.581,0.615,0.81,0.6,0.7,0.552,0.735,0.792,0.65,0.778,0.5,0.562,0.6,0.762,0.647,0.615,0.462,0.85,0.846,0.815,0.828,0.788,0.706,0.703,0.811,0.769,0.875,0.71,0.878,0.812,0.829,0.833,0.878,0.722,0.733,0.625,0.733,0.6,0.462,0.786,0.667,0.522,0.375,0.75,0.526,0.706,0.867,0.621,0.621,0.667
0.857,0.629,0.836,0.733,0.696,0.807,0.8,0.8,0.773,0.759,0.857,0.595,0.682,0.837,0.939,0.918,0.817,0.839,0.828,0.867,0.848,0.756,0.828,0.727,0.836,0.931,0.762,0.727,0.857,0.81,0.824,0.889,0.903,0.898,0.915,0.81,0.958,0.917,0.842,0.878,0.909,0.945,0.833,0.857,0.865,0.894,0.769,0.81,0.8,0.625,0.788,0.667
0.857,0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.889,0.87,0.857,0.684,0.682,0.912,0.939,0.918,0.817,0.839,0.814,0.904,0.892,0.886,0.793,0.862,0.82,0.921,0.847,0.741,0.833,0.81,0.941,0.889,0.903,0.898,0.931,0.81,0.909,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.976,0.811,0.81,0.8,0.667,0.833,0.552,0.833,0.882,0.769,0.774,0.696,0.938
