video-4 - 1500.0 - 50
video-4 - 2100.0 - 50
video-4 - 4050.0 - 50
video-4 - 3300.0 - 50
video-4 - 6750.0 - 50
video-1 - 4500.0 - 50
video-1 - 6300.0 - 50
video-1 - 8100.0 - 50
video-1 - 3300.0 - 50
video-1 - 4500.0 - 50
video-1 - 2250.0 - 50
video-1 - 2100.0 - 50
video-1 - 2700.0 - 50
video-1 - 3300.0 - 50
video-1 - 4500.0 - 50
video-3 - 1500.0 - 50
video-3 - 2100.0 - 50
video-3 - 4050.0 - 50
video-3 - 3300.0 - 50
video-3 - 4500.0 - 50
video-4 - 1500.0 - 50
video-4 - 3150.0 - 50
video-4 - 4050.0 - 50
video-4 - 3300.0 - 50
video-4 - 4500.0 - 50
sample3 - 2250.0 - 50
sample3 - 2100.0 - 50
sample3 - 2700.0 - 50
sample3 - 9900.0 - 50
sample3 - 4500.0 - 50
video-3 - 1500.0 - 50
video-3 - 6300.0 - 50
video-3 - 8100.0 - 50
video-3 - 9900.0 - 50
video-3 - 4500.0 - 50
video-4 - 2250.0 - 50
video-4 - 6300.0 - 50
video-4 - 8100.0 - 50
video-4 - 4950.0 - 50
video-4 - 6750.0 - 50
video-4 - 1500.0 - 50
video-4 - 6300.0 - 50
video-4 - 8100.0 - 50
video-4 - 4950.0 - 50
video-4 - 6750.0 - 50
sample5 - 4500.0 - 50
sample5 - 6300.0 - 50
sample5 - 2700.0 - 50
sample5 - 4950.0 - 50
sample5 - 4500.0 - 50
video-4 - 4500.0 - 100
video-4 - 2100.0 - 100
video-4 - 8100.0 - 100
video-4 - 9900.0 - 100
video-4 - 4500.0 - 100
video-1 - 1500.0 - 100
video-1 - 6300.0 - 100
video-1 - 4050.0 - 100
video-1 - 4950.0 - 100
video-1 - 4500.0 - 100
video-1 - 4500.0 - 100
video-1 - 6300.0 - 100
video-1 - 4050.0 - 100
video-1 - 3300.0 - 100
video-1 - 6750.0 - 100
video-3 - 1500.0 - 100
video-3 - 6300.0 - 100
video-3 - 2700.0 - 100
video-3 - 3300.0 - 100
video-3 - 4500.0 - 100
video-4 - 4500.0 - 100
video-4 - 6300.0 - 100
video-4 - 8100.0 - 100
video-4 - 3300.0 - 100
video-4 - 4500.0 - 100
sample3 - 4500.0 - 100
sample3 - 3150.0 - 100
sample3 - 8100.0 - 100
sample3 - 4950.0 - 100
sample3 - 6750.0 - 100
video-3 - 4500.0 - 100
video-3 - 3150.0 - 100
video-3 - 4050.0 - 100
video-3 - 3300.0 - 100
video-3 - 4500.0 - 100
video-4 - 1500.0 - 100
video-4 - 2100.0 - 100
video-4 - 4050.0 - 100
video-4 - 4950.0 - 100
video-4 - 13500.0 - 100
video-4 - 1500.0 - 100
video-4 - 3150.0 - 100
video-4 - 8100.0 - 100
video-4 - 3300.0 - 100
video-4 - 4500.0 - 100
sample5 - 2250.0 - 100
sample5 - 3150.0 - 100
sample5 - 8100.0 - 100
sample5 - 9900.0 - 100
sample5 - 13500.0 - 100
video-4 - 1500.0 - 150
video-4 - 2100.0 - 150
video-4 - 8100.0 - 150
video-4 - 3300.0 - 150
video-4 - 4500.0 - 150
video-1 - 4500.0 - 150
video-1 - 6300.0 - 150
video-1 - 8100.0 - 150
video-1 - 4950.0 - 150
video-1 - 4500.0 - 150
video-1 - 1500.0 - 150
video-1 - 2100.0 - 150
video-1 - 4050.0 - 150
video-1 - 9900.0 - 150
video-1 - 4500.0 - 150
video-3 - 4500.0 - 150
video-3 - 2100.0 - 150
video-3 - 8100.0 - 150
video-3 - 9900.0 - 150
video-3 - 13500.0 - 150
video-4 - 4500.0 - 150
video-4 - 2100.0 - 150
video-4 - 2700.0 - 150
video-4 - 4950.0 - 150
video-4 - 4500.0 - 150
sample3 - 1500.0 - 150
sample3 - 3150.0 - 150
sample3 - 2700.0 - 150
