[900.0, 450.0, 300.0, 250.0]
[525.0, 350.0, 300.0]
[1200.0, 600.0, 400.0, 400.0]
[675.0, 450.0, 450.0]
[900.0, 450.0, 300.0, 350.0]
[1050.0, 525.0, 350.0, 350.0]
[1200.0, 600.0, 400.0, 380.0]
[675.0, 450.0, 400.0]
[900.0, 450.0, 300.0, 350.0]
[1050.0, 525.0, 350.0, 350.0]
[600.0, 400.0, 400.0]
[675.0, 450.0, 450.0]
[900.0, 450.0, 300.0, 250.0]
[1050.0, 525.0, 350.0, 310.0]
[1200.0, 600.0, 400.0, 380.0]
[1350.0, 675.0, 450.0, 490.0]
[450.0, 300.0, 300.0]
[1050.0, 525.0, 350.0, 340.0]
[600.0, 400.0, 450.0]
[1350.0, 675.0, 450.0, 500.0]
[450.0, 300.0, 250.0]
[525.0, 350.0, 400.0]
[1200.0, 600.0, 400.0, 450.0]
[675.0, 450.0, 500.0]
[450.0, 300.0, 320.0]
[525.0, 350.0, 350.0]
[1200.0, 600.0, 400.0, 380.0]
[675.0, 450.0, 400.0]
[450.0, 300.0, 340.0]
[1050.0, 525.0, 350.0, 350.0]
[1200.0, 600.0, 400.0, 400.0]
[1350.0, 675.0, 450.0, 410.0]
[450.0, 300.0, 250.0]
[525.0, 350.0, 350.0]
[600.0, 400.0, 380.0]
[1350.0, 675.0, 450.0, 450.0]
[900.0, 450.0, 300.0, 300.0]
[1050.0, 525.0, 350.0, 330.0]
[1200.0, 600.0, 400.0, 450.0]
[1350.0, 675.0, 450.0, 500.0]
