0.018,0.198,0.037,0.313,0.203,0.173,0.0,0.066,0.018,0.127,0.13,0.053,0.169,0.178,0.088,0.0,0.123,0.087,0.08,0.298,0.146,0.128,0.112,0.245,0.257,0.098,0.23,0.227,0.144,0.063,0.182,0.323
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.12,0.169,0.191,0.105,0.0,0.086,0.087,0.041,0.287,0.079,0.183,0.094,0.263,0.22,0.15,0.15,0.112,0.173,0.122,0.182
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.12,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.287,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112,0.173,0.122,0.182
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.136,0.169,0.191,0.105,0.016,0.071,0.087,0.131,0.292,0.079,0.183,0.202,0.263,0.268,0.15,0.15,0.112,0.173,0.122,0.174
0.018,0.198,0.102,0.338,0.313,0.199,0.0,0.066,0.018,0.127,0.188,0.053,0.169,0.191,0.105,0.0,0.123,0.087,0.08,0.272,0.055,0.183,0.123,0.27,0.22,0.092,0.23,0.112,0.181,0.179,0.182
0.052,0.198,0.115,0.397,0.288,0.187,0.0,0.066,0.018,0.104,0.188,0.053,0.169,0.191,0.105,0.0,0.123,0.087,0.041,0.287,0.055,0.183,0.094,0.27,0.22,0.182,0.15,0.112,0.181,0.122,0.182,0.287
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.12,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.287,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112,0.173,0.122,0.182,0.287
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.136,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.287,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112,0.173,0.122,0.174,0.287,0.4
0.018,0.198,0.102,0.338,0.313,0.187,0.0,0.066,0.018,0.104,0.188,0.053,0.169,0.191,0.105,0.0,0.123,0.087,0.08,0.272,0.055,0.183,0.094,0.27,0.22,0.182,0.15,0.112,0.181,0.179,0.182,0.218
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.12,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.287,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112,0.173,0.122
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.136,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.292,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112,0.173,0.122
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.136,0.169,0.191,0.105,0.016,0.086,0.087,0.131,0.287,0.079,0.183,0.202,0.263,0.22,0.15,0.15,0.112
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.75,0.0,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1
-1,-1,0.0,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0.0,-1,-1,0.0,0.929,0.375,0.0,0.0,0.0,-1,-1,-1,-1,-1
0.256,0.286,0.0,0.325,0.227,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.256,0.336,0.079,0.325,0.227,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.256,0.336,0.079,0.325,0.227,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.256,0.336,0.079,0.325,0.227,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018,0.198,0.037,0.313,0.203,0.173,0.0,0.065,0.018,0.127,0.13,0.053,0.169,0.245,0.088,0.0,0.123,0.087,0.08,0.298,0.146,0.128,0.208,0.245,0.257,0.098,0.23,0.227,0.144,0.063,0.182,0.323
0.052,0.198,0.115,0.444,0.344,0.187,0.0,0.066,0.035,0.104,0.173,0.12,0.169,0.191,0.105,0.0,0.086,0.087,0.041,0.287,0.079,0.183,0.094,0.263,0.22,0.15,0.15,0.112,0.173,0.122,0.182
