0.609,0.571,0.5,0.476,0.571,0.7,0.526,0.696,0.476,0.526,0.5,0.526,0.632,0.667,0.471,0.381,0.571,0.636,0.533,0.5,0.6,0.267,0.5,0.4,0.471,0.556,0.25,0.235,0.381,0.444,0.5,0.6,0.476,0.5,0.4,0.421,0.7,0.545,0.56,0.583,0.6,0.545,0.455,0.435,0.316,0.5,0.4,0.552,0.417,0.435,0.455,0.455,0.444,0.526,0.556,0.526,0.444,0.588,0.522,0.421
0.727,0.636,0.64,0.667,0.812,0.8,0.815,0.788,0.64,0.783,0.696,0.72,0.714,0.774,0.741,0.733,0.72,0.786,0.846,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.788,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.81,0.81,0.833,0.8,0.595
0.606,0.636,0.64,0.6,0.812,0.8,0.815,0.696,0.593,0.783,0.64,0.72,0.714,0.774,0.741,0.733,0.72,0.786,0.8,0.839,0.815,0.786,0.75,0.667,0.688,0.769,0.703,0.759,0.741,0.769,0.667,0.872,0.743,0.774,0.857,0.914,0.897,0.643,0.759,0.848,0.833,0.857,0.562,0.765,0.788,0.788,0.625,0.722,0.625,0.737,0.769,0.878,0.774,0.743,0.8,0.667
0.727,0.733,0.64,0.6,0.812,0.8,0.815,0.696,0.714,0.867,0.696,0.72,0.714,0.774,0.741,0.71,0.72,0.786,0.846,0.839,0.815,0.821,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.778,0.737,0.872,0.743,0.828,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.9,0.842,0.85,0.756,0.737
0.609,0.571,0.5,0.364,0.571,0.7,0.526,0.696,0.476,0.526,0.5,0.526,0.632,0.667,0.471,0.381,0.571,0.636,0.667,0.526,0.6,0.267,0.5,0.4,0.471,0.267,0.25,0.235,0.381,0.444,0.5,0.6,0.476,0.5,0.4,0.421,0.571,0.545,0.56,0.583,0.5,0.667,0.455,0.435,0.316,0.5,0.4,0.348,0.417,0.435,0.455,0.455,0.526,0.526,0.556,0.6,0.444,0.588,0.522,0.421
0.727,0.636,0.64,0.6,0.812,0.8,0.815,0.696,0.64,0.783,0.696,0.72,0.714,0.774,0.741,0.733,0.72,0.786,0.846,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.788,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.81,0.81,0.833,0.8,0.595
0.606,0.636,0.64,0.6,0.812,0.8,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.846,0.839,0.815,0.786,0.75,0.667,0.688,0.769,0.703,0.759,0.741,0.769,0.667,0.872,0.743,0.828,0.857,0.914,0.897,0.643,0.759,0.848,0.833,0.857,0.562,0.765,0.788,0.788,0.625,0.743,0.625,0.621,0.769,0.733,0.733,0.743,0.8,0.667,0.81,0.833,0.778,0.595
0.606,0.636,0.64,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.667,0.839,0.815,0.786,0.75,0.667,0.688,0.769,0.643,0.667,0.741,0.769,0.621,0.872,0.743,0.815,0.857,0.72,0.897,0.643,0.759,0.848,0.733,0.812,0.562,0.765,0.788,0.72,0.706,0.743,0.625,0.435,0.769,0.667,0.733,0.743,0.8,0.667,0.688,0.833,0.6,0.606
0.609,0.571,0.5,0.476,0.522,0.7,0.526,0.696,0.476,0.526,0.64,0.526,0.632,0.667,0.571,0.381,0.571,0.636,0.667,0.5,0.6,0.375,0.5,0.4,0.6,0.267,0.25,0.235,0.381,0.444,0.5,0.6,0.476,0.5,0.4,0.421,0.7,0.545,0.615,0.583,0.5,0.545,0.455,0.435,0.455,0.5,0.4,0.348,0.417,0.364,0.455,0.455,0.444,0.526,0.556,0.526,0.421,0.588,0.522,0.421
0.727,0.636,0.64,0.6,0.812,0.8,0.815,0.696,0.64,0.783,0.696,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.846,0.839,0.815,0.786,0.905,0.667,0.875,0.769,0.703,0.581,0.741,0.769,0.71,0.872,0.743,0.828,0.857,0.914,0.897,0.75,0.8,0.857,0.833,0.933,0.774,0.765,0.788,0.788,0.842,0.85,0.756,0.737,0.769,0.878,0.774,0.743,0.8,0.81,0.81,0.833,0.8,0.595
0.606,0.636,0.64,0.6,0.812,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.8,0.839,0.815,0.786,0.75,0.667,0.875,0.769,0.703,0.759,0.741,0.769,0.667,0.872,0.743,0.828,0.857,0.914,0.897,0.643,0.759,0.848,0.833,0.857,0.562,0.765,0.788,0.788,0.625,0.743,0.625,0.737,0.769,0.733,0.733,0.743,0.8,0.667,0.688,0.833,0.8,0.595
0.606,0.636,0.64,0.552,0.667,0.7,0.815,0.696,0.593,0.783,0.64,0.72,0.667,0.774,0.741,0.733,0.72,0.786,0.667,0.839,0.815,0.786,0.75,0.692,0.688,0.667,0.643,0.667,0.741,0.769,0.621,0.872,0.743,0.815,0.727,0.72,0.897,0.643,0.759,0.848,0.733,0.812,0.562,0.765,0.788,0.72,0.706,0.743,0.625,0.435,0.769,0.667,0.733,0.743,0.8,0.667,0.688,0.833,0.6,0.595
0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.571,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.4,0.364,0.286,0.286,0.25,0.286,0.286,0.667,0.333,0.4,0.667,0.5,0.727,0.0,0.25,0.25,0.25
0.5,0.222,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.571,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.4,0.364,0.286,0.286,0.25,0.286,0.286,0.667,0.333,0.4,0.667,0.5,0.727,0.0,0.25,0.25
0.5,0.4,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.571,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.4,0.364,0.286,0.286,0.25,0.286,0.286,0.667,0.333,0.4,0.667,0.5,0.727,0.0,0.25,0.25,0.25
0.5,0.4,0.286,0.222,0.4,0.333,0.182,0.167,0.308,0.4,0.5,0.286,0.286,0.286,0.615,0.286,0.571,0.571,0.667,0.571,0.222,0.2,0.2,0.667,0.444,0.25,0.286,0.4,0.333,0.5,0.444,0.25,0.286,0.286,0.286,0.5,0.286,0.286,0.286,0.4,0.5,0.571,0.286,0.4,0.364,0.286,0.286,0.25,0.286,0.286,0.667,0.333,0.4,0.667,0.5,0.727,0.0,0.25,0.25,0.25
