0.611,0.571,0.439,0.364,0.619,0.5,0.667,0.773,0.667,0.714,0.595,0.718,0.81,0.6,0.7,0.552,0.681,0.792,0.65,0.68,0.611,0.562,0.791,0.762,0.647,0.615,0.462,0.85,0.846,0.867,0.828,0.788,0.667,0.703,0.789,0.778,0.875,0.71,0.788,0.865,0.824,0.833,0.878,0.864,0.733,0.625,0.733,0.6,0.462,0.519,0.667,0.522,0.757,0.75,0.421,0.706
0.611,0.773,0.578,0.6,0.609,0.683,0.778,0.773,0.759,0.852,0.595,0.682,0.837,0.811,0.918,0.75,0.839,0.792,0.833,0.778,0.756,0.773,0.833,0.762,0.773,0.683,0.653,0.85,0.878,0.955,0.864,0.857,0.898,0.87,0.81,0.905,0.917,0.75,0.878,0.95,0.824,0.833,0.92,0.865,0.848,0.625,0.733,0.864,0.625,0.786,0.667,0.522,0.621,0.769
0.629,0.691,0.733,0.696,0.807,0.8,0.8,0.773,0.759,0.857,0.595,0.682,0.837,0.939,0.918,0.817,0.839,0.828,0.867,0.848,0.756,0.773,0.727,0.836,0.931,0.762,0.727,0.857,0.81,0.824,0.889,0.903,0.898,0.915,0.81,0.927,0.917,0.842,0.878,0.909,0.945,0.833,0.857,0.865,0.894,0.769,0.808,0.864,0.625,0.788,0.667,0.8
0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.889,0.87,0.857,0.684,0.682,0.912,0.939,0.918,0.817,0.839,0.814,0.904,0.892,0.886,0.793,0.862,0.82,0.921,0.847,0.741,0.833,0.81,0.941,0.889,0.903,0.898,0.931,0.81,0.909,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.976,0.811,0.81,0.8,0.667,0.833,0.552
0.611,0.571,0.439,0.364,0.619,0.5,0.667,0.773,0.667,0.714,0.595,0.718,0.81,0.6,0.7,0.552,0.681,0.792,0.65,0.68,0.756,0.562,0.791,0.762,0.647,0.615,0.462,0.85,0.846,0.867,0.828,0.788,0.667,0.703,0.811,0.778,0.875,0.71,0.788,0.95,0.88,0.833,0.878,0.864,0.733,0.625,0.733,0.6,0.462,0.519,0.667,0.522,0.757,0.75,0.526,0.706
0.611,0.773,0.578,0.6,0.609,0.683,0.778,0.773,0.759,0.852,0.595,0.682,0.837,0.811,0.918,0.75,0.792,0.833,0.833,0.778,0.756,0.562,0.833,0.762,0.889,0.683,0.653,0.85,0.878,0.867,0.864,0.857,0.898,0.87,0.81,0.905,0.917,0.75,0.878,0.95,0.824,0.833,0.92,0.864,0.894,0.625,0.733,0.864,0.625,0.75,0.667,0.522,0.621,0.769,0.526,0.818
0.629,0.691,0.733,0.696,0.807,0.8,0.8,0.773,0.759,0.857,0.595,0.682,0.837,0.939,0.918,0.817,0.839,0.828,0.867,0.848,0.756,0.773,0.727,0.836,0.931,0.762,0.727,0.857,0.81,0.824,0.889,0.903,0.898,0.915,0.81,0.927,0.917,0.842,0.878,0.909,0.945,0.833,0.857,0.865,0.894,0.769,0.81,0.864,0.625,0.788,0.667,0.774,0.621,0.769,0.72
0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.889,0.87,0.857,0.684,0.682,0.912,0.939,0.918,0.817,0.839,0.814,0.904,0.892,0.886,0.793,0.862,0.82,0.921,0.847,0.741,0.833,0.81,0.941,0.889,0.903,0.898,0.931,0.81,0.909,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.976,0.811,0.81,0.8,0.667,0.833,0.552,0.774,0.882,0.769,0.815,0.696
0.611,0.571,0.439,0.364,0.619,0.5,0.667,0.773,0.667,0.714,0.595,0.718,0.81,0.6,0.7,0.552,0.681,0.792,0.65,0.68,0.611,0.562,0.791,0.762,0.647,0.615,0.462,0.85,0.846,0.867,0.828,0.788,0.667,0.703,0.811,0.778,0.875,0.71,0.788,0.95,0.824,0.833,0.878,0.864,0.733,0.625,0.733,0.6,0.625,0.519,0.667,0.522,0.757,0.75,0.421,0.706,0.867
0.611,0.773,0.578,0.6,0.609,0.683,0.778,0.773,0.759,0.852,0.595,0.682,0.837,0.811,0.918,0.75,0.839,0.792,0.833,0.778,0.756,0.562,0.833,0.762,0.898,0.683,0.653,0.85,0.878,0.867,0.864,0.857,0.898,0.87,0.81,0.905,0.917,0.75,0.878,0.95,0.824,0.833,0.92,0.864,0.848,0.625,0.808,0.824,0.625,0.786,0.667,0.522,0.848,0.769,0.526,0.818
0.629,0.691,0.733,0.696,0.807,0.8,0.8,0.773,0.759,0.857,0.595,0.682,0.837,0.939,0.918,0.817,0.839,0.828,0.867,0.848,0.756,0.773,0.727,0.836,0.931,0.762,0.727,0.857,0.81,0.824,0.889,0.903,0.898,0.931,0.81,0.927,0.917,0.842,0.878,0.909,0.945,0.833,0.857,0.865,0.894,0.769,0.81,0.864,0.625,0.788,0.667,0.8,0.621,0.769,0.759,0.696
0.792,0.836,0.733,0.698,0.764,0.8,0.8,0.889,0.87,0.857,0.684,0.682,0.912,0.939,0.918,0.817,0.839,0.814,0.904,0.892,0.886,0.793,0.862,0.82,0.921,0.847,0.741,0.833,0.81,0.941,0.889,0.903,0.898,0.931,0.81,0.909,0.917,0.87,0.878,0.909,0.945,0.833,0.962,0.902,0.976,0.811,0.81,0.8,0.667,0.833,0.552,0.774,0.882,0.769,0.815,0.696,0.69
0.611,0.571,0.578,0.364,0.619,0.5,0.667,0.773,0.667,0.714,0.595,0.718,0.81,0.6,0.7,0.552,0.681,0.792,0.65,0.778,0.611,0.562,0.791,0.762,0.647,0.615,0.462,0.85,0.846,0.867,0.828,0.788,0.667,0.703,0.789,0.778,0.875,0.71,0.788,0.865,0.88,0.833,0.878,0.864,0.733,0.625,0.733,0.6,0.625,0.519,0.667,0.522,0.757,0.75,0.421,0.818,0.867,0.621,0.621,0.703
