[0, 7, 14, 21, 28, 36, 43, 51, 58, 65, 72, 79, 87, 94]
[0, 7, 14, 21, 28, 35, 42, 49, 56, 62, 69, 76, 83, 91, 97]
[0, 6, 13, 20, 26, 33, 40, 47, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 25, 32, 38, 45, 52, 58, 64, 70, 76, 82, 88, 94]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 65, 71, 77, 83, 89, 95]
[0, 6, 12, 19, 25, 31, 37, 43, 49, 55, 61, 67, 73, 79, 85, 91, 97]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 61, 67, 73, 79, 85, 91, 97]
[0, 7, 13, 19, 26, 32, 38, 45, 51, 57, 64, 70, 76, 82, 88, 94]
[0, 7, 13, 17, 22, 28, 33, 37, 42, 46, 53, 59, 65, 72, 79, 85, 91]
[0, 7, 13, 18, 24, 30, 36, 42, 47, 54, 60, 67, 73, 79, 84, 91, 97]
[0, 7, 14, 21, 28, 34, 40, 47, 55, 62, 69, 76, 83, 91, 98]
[0, 6, 12, 18, 25, 31, 37, 43, 49, 55, 61, 67, 73, 79, 85, 91, 97]
[0, 7, 14, 21, 27, 33, 40, 48, 55, 61, 68, 76, 83, 90, 97]
[0, 6, 12, 19, 26, 33, 40, 47, 54, 60, 67, 74, 81, 89, 95]
[0, 6, 12, 18, 24, 31, 37, 43, 50, 57, 63, 69, 75, 82, 89, 95]
[0, 6, 12, 17, 23, 29, 35, 41, 47, 53, 59, 65, 71, 77, 84, 90, 96]
[0, 5, 11, 17, 22, 28, 32, 37, 41, 47, 52, 57, 62, 65, 69, 74, 79]
[0, 6, 12, 18, 25, 31, 37, 43, 49, 54, 60, 65, 70, 75, 81, 86, 91]
[0, 6, 12, 19, 25, 31, 37, 43, 50, 55, 61, 66, 70, 75, 81, 85, 89]
[0, 6, 12, 18, 24, 30, 36, 42, 49, 54, 60, 65, 70, 75, 81, 86, 91]
[0, 6, 13, 19, 25, 31, 37, 43, 49, 54, 61, 67, 72, 76, 81]
[0, 7, 13, 19, 25, 31, 37, 43, 49, 55, 62, 68, 73, 78, 83, 87]
[0, 7, 14, 21, 27, 33, 38, 44, 50, 56, 62, 68, 73, 77, 82, 87]
[0, 7, 14, 20, 26, 32, 38, 44, 50, 57, 63, 69, 75, 81, 87, 93]
[0, 6, 12, 18, 21, 25, 31, 37, 43, 50, 57, 64, 71, 78, 84]
[0, 6, 13, 19, 23, 29, 35, 41, 47, 53, 59, 65, 71, 78, 84, 90, 96]
[0, 6, 13, 19, 23, 29, 35, 41, 47, 54, 61, 67, 74, 80, 86, 92, 97]
[0, 3, 7, 11, 14, 18, 20, 21, 24, 27, 29, 30, 33, 36, 38]
[0, 4, 9, 14, 18, 20, 22, 26, 29, 31, 34, 37, 40, 43, 46, 50]
[0, 4, 9, 14, 18, 20, 22, 26, 29, 31, 34, 37, 40, 43, 46, 50, 55]
[0, 4, 9, 14, 18, 20, 22, 26, 29, 32, 36, 39, 43, 47, 51, 57, 62]
[0, 7, 14, 21, 27, 33, 39, 45, 52, 59, 65, 71, 76, 81, 86, 90]
[0, 7, 14, 21, 28, 34, 40, 46, 52, 58, 64, 70, 76, 82, 88, 94]
[0, 7, 14, 21, 27, 33, 39, 45, 51, 57, 63, 69, 75, 81, 87, 92, 97]
[0, 7, 14, 21, 28, 35, 42, 50, 57, 63, 70, 77, 83, 90, 96]
[0, 6, 12, 19, 25, 32, 39, 47, 55, 61, 68, 75, 82, 89, 96]
[0, 6, 13, 20, 27, 34, 41, 48, 55, 61, 67, 74, 81, 88, 95]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 91, 97]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 7, 13, 19, 25, 31, 37, 43, 49, 55, 61, 67, 73, 79, 85, 91, 97]
[0, 6, 12, 19, 26, 32, 38, 44, 50, 56, 63, 69, 75, 81, 87, 93, 99]
[0, 7, 12, 16, 20, 26, 31, 35, 39, 43, 47, 53, 59, 65, 72, 79, 84]
[0, 7, 13, 18, 24, 30, 36, 42, 47, 53, 59, 65, 72, 79, 85, 91, 97]
[0, 8, 13, 18, 24, 30, 36, 42, 48, 55, 61, 68, 75, 82, 88, 93]
[0, 6, 12, 19, 25, 31, 38, 44, 50, 56, 62, 68, 74, 80, 86, 92, 98]
[0, 7, 14, 22, 29, 36, 43, 51, 58, 65, 72, 79, 86, 93]
[0, 7, 14, 21, 28, 34, 41, 48, 55, 62, 69, 76, 83, 91, 98]
[0, 6, 13, 19, 25, 32, 38, 44, 50, 56, 62, 68, 74, 81, 87, 94]
[0, 6, 12, 18, 25, 32, 38, 45, 51, 57, 63, 70, 76, 83, 90, 97]
[0, 6, 12, 18, 25, 31, 37, 43, 49, 54, 60, 65, 69, 74, 80, 83]
[0, 6, 12, 19, 25, 31, 37, 43, 49, 54, 60, 65, 70, 75, 81, 86, 91]
[0, 6, 12, 18, 24, 30, 36, 42, 49, 54, 59, 65, 70, 76, 82, 87, 92]
[0, 7, 13, 19, 25, 32, 38, 45, 51, 57, 63, 69, 73, 78, 83]
[0, 7, 13, 19, 25, 31, 37, 43, 49, 55, 61, 67, 72, 76, 81, 86]
[0, 7, 14, 20, 26, 32, 38, 45, 51, 58, 64, 70, 76, 82, 87, 92]
[0, 7, 14, 21, 27, 33, 39, 45, 52, 59, 65, 71, 76, 82, 88, 93, 98]
[0, 6, 12, 18, 21, 25, 31, 37, 43, 50, 57, 64, 70, 76, 82]
[0, 7, 13, 19, 23, 29, 35, 41, 48, 54, 60, 66, 72, 78, 84, 90, 96]
[0, 6, 13, 19, 23, 29, 35, 41, 47, 54, 61, 67, 73, 79, 84, 89]
[0, 7, 13, 19, 23, 29, 35, 41, 48, 55, 62, 69, 75, 81, 87, 92, 97]
[0, 3, 6, 11, 14, 18, 20, 21, 24, 27, 29, 30, 33, 36, 38, 41]
[0, 4, 9, 14, 18, 20, 22, 26, 29, 31, 34, 37, 41, 44, 49, 53, 58]
[0, 4, 10, 14, 18, 20, 23, 27, 29, 32, 36, 39, 43, 48, 53, 58, 63]
[0, 6, 13, 19, 25, 31, 37, 42, 48, 53, 60, 66, 71, 76, 81, 86]
[0, 6, 13, 20, 26, 32, 38, 45, 52, 59, 65, 71, 76, 81, 86, 90, 95]
[0, 6, 13, 20, 26, 32, 38, 44, 50, 56, 62, 68, 73, 79, 85, 90]
[0, 7, 14, 20, 26, 32, 38, 44, 50, 56, 61, 67, 73, 79, 85, 91, 97]
[0, 7, 14, 21, 28, 36, 43, 50, 57, 63, 70, 76, 83, 90, 97]
