0.778,0.769,0.857,0.667,0.75,0.833,0.667,0.8,0.615,0.667,0.667,0.8,0.333,0.714,0.625,0.8,0.5,0.727,0.5,0.545,0.667,0.75,0.889,0.8,0.8,0.667,0.6,0.615,0.462,0.833,0.8,0.667,0.727,0.833,0.714,0.706,0.889,0.762,0.8,0.933,0.923,0.769,0.889,0.824,0.8,0.824,0.778,0.6,0.8,0.941,0.8,0.615,0.923,0.875,0.8,0.941,0.889,0.857,0.889,0.706,0.842,0.762,0.857,0.615,0.667,0.5,0.737,0.947,0.857,0.762,0.857,0.706,0.75,0.706,0.824,0.667,0.833,0.75,0.8,0.875,0.769,0.714,0.769,0.727,0.667,0.615,0.545,0.727,0.909,0.727,0.923,0.727,0.889,0.824,0.545,0.833,0.8,0.6,0.545,0.667
0.778,0.897,0.857,0.667,0.75,0.833,0.75,0.8,0.615,0.857,0.667,0.8,0.429,0.8,0.778,0.857,0.769,0.833,0.75,0.667,0.667,0.667,0.769,0.8,0.833,0.909,0.6,0.667,0.824,0.833,0.842,0.667,0.769,0.833,0.714,0.909,0.889,0.762,0.8,0.933,0.923,0.769,0.889,0.824,0.824,0.824,0.778,0.667,0.8,0.941,0.8,0.615,0.923,0.875,0.8,0.941,1.0,0.75,0.889,0.714,0.842,0.857,0.857,0.667,0.667,0.75,0.842,0.947,0.857,0.762,0.941,0.706,0.875,0.706,0.824,0.667,0.923,0.75,0.8,0.875,0.933,0.714,0.769,0.545,0.75,0.8,0.545,0.727,0.909,0.727,0.923,0.833,0.889,0.769,0.615,0.909,0.8,0.667,0.588,0.667
0.857,0.96,0.857,0.9,0.909,0.833,0.75,0.8,0.615,0.857,0.706,0.8,0.8,0.8,0.778,0.857,0.769,0.769,0.783,0.667,0.667,0.667,0.769,0.8,0.833,0.909,0.6,0.714,0.824,0.833,0.842,0.667,0.769,0.833,0.714,0.909,0.889,0.762,0.8,0.933,0.923,0.714,0.889,0.889,0.947,0.875,0.778,0.833,0.857,0.941,0.889,0.706,0.923,0.947,0.842,0.909,1.0,0.857,0.889,0.88,0.8,0.929,0.857,0.8,0.706,0.737,0.9,0.947,0.917,0.815,0.941,0.824,0.8,0.72,0.941,0.833,0.923,0.857,1.0,1.0,0.857,0.714,0.909,0.615,0.727,0.87,0.667,1.0,0.909,0.933,0.923,0.833,0.889,0.87,0.615,0.909,0.8,0.667,0.588,0.667
0.857,0.96,0.889,0.815,0.909,0.9,0.87,0.87,0.917,0.9,0.88,0.833,0.87,0.917,0.966,0.9,0.769,0.875,0.818,0.667,0.667,0.667,0.769,0.6,0.941,0.909,0.667,0.714,0.824,0.833,0.842,0.667,0.769,0.833,0.8,0.909,0.889,0.762,0.778,0.933,0.923,0.714,0.889,0.889,0.875,0.824,0.778,0.727,0.857,0.941,0.889,0.615,0.923,0.696,0.8,0.909,1.0,0.857,0.889,0.88,0.8,0.929,0.857,0.8,0.706,0.737,0.9,0.947,0.917,0.828,1.0,0.778,0.727,0.769,0.941,0.857,0.923,0.857,1.0,1.0,0.857,0.714,0.889,0.737,0.842,0.87,0.909,1.0,0.909,0.933,0.923,0.933,0.824,0.87,0.818,0.909,0.8,0.833,0.667,0.889
0.714,0.71,0.645,0.667,0.64,0.857,0.733,0.788,0.75,0.765,0.647,0.774,0.75,0.538,0.688,0.75,0.703,0.778,0.8,0.684,0.706,0.667,0.7,0.698,0.722,0.737,0.667,0.706,0.706,0.621,0.647,0.69,0.667,0.727,0.667,0.727,0.69,0.788,0.714,0.667,0.743,0.703,0.722,0.667,0.706,0.69,0.69,0.727,0.743,0.69,0.667,0.743,0.727,0.667,0.765,0.778,0.765,0.778,0.737,0.818,0.85,0.757,0.769,0.821,0.811,0.778,0.81,0.821,0.872,0.8,0.727,0.8,0.821,0.811,0.765,0.743,0.75,0.765,0.789,0.824,0.829,0.857,0.909,0.791,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.703,0.727
0.714,0.71,0.645,0.667,0.645,0.857,0.714,0.75,0.75,0.765,0.647,0.8,0.75,0.538,0.688,0.757,0.703,0.789,0.769,0.7,0.706,0.667,0.727,0.778,0.647,0.722,0.703,0.706,0.706,0.722,0.647,0.69,0.667,0.727,0.667,0.727,0.69,0.788,0.714,0.667,0.688,0.703,0.686,0.727,0.743,0.69,0.69,0.727,0.743,0.71,0.667,0.743,0.727,0.757,0.765,0.778,0.765,0.778,0.737,0.818,0.85,0.757,0.769,0.821,0.811,0.778,0.81,0.821,0.872,0.8,0.727,0.8,0.821,0.811,0.765,0.743,0.75,0.765,0.789,0.824,0.829,0.857,0.909,0.791,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.703,0.727,0.703,0.647
0.714,0.688,0.706,0.667,0.789,0.857,0.857,0.788,0.757,0.765,0.647,0.8,0.727,0.667,0.769,0.8,0.703,0.789,0.8,0.686,0.684,0.667,0.727,0.789,0.732,0.722,0.703,0.706,0.69,0.722,0.647,0.765,0.667,0.727,0.667,0.727,0.69,0.788,0.714,0.667,0.743,0.703,0.686,0.667,0.706,0.69,0.69,0.821,0.743,0.71,0.667,0.743,0.727,0.667,0.765,0.789,0.765,0.778,0.737,0.81,0.842,0.757,0.769,0.821,0.811,0.811,0.81,0.865,0.872,0.8,0.842,0.85,0.821,0.811,0.765,0.743,0.75,0.765,0.762,0.824,0.889,0.857,0.878,0.765,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.683,0.727,0.757,0.647,0.824
0.714,0.71,0.645,0.667,0.64,0.857,0.714,0.788,0.75,0.765,0.552,0.774,0.75,0.595,0.688,0.757,0.703,0.778,0.769,0.686,0.706,0.667,0.7,0.698,0.647,0.737,0.703,0.737,0.706,0.688,0.647,0.765,0.765,0.727,0.789,0.71,0.69,0.788,0.714,0.757,0.743,0.703,0.686,0.727,0.706,0.69,0.69,0.821,0.743,0.69,0.69,0.743,0.765,0.667,0.765,0.778,0.765,0.778,0.737,0.818,0.842,0.757,0.769,0.821,0.811,0.778,0.81,0.821,0.872,0.8,0.727,0.8,0.821,0.811,0.765,0.743,0.75,0.765,0.789,0.824,0.829,0.857,0.909,0.791,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.703,0.727,0.703,0.647
0.714,0.71,0.645,0.667,0.593,0.857,0.733,0.788,0.75,0.765,0.581,0.8,0.75,0.538,0.688,0.8,0.703,0.789,0.769,0.684,0.684,0.667,0.727,0.698,0.647,0.737,0.703,0.706,0.706,0.688,0.647,0.69,0.765,0.8,0.667,0.71,0.71,0.788,0.714,0.757,0.743,0.703,0.722,0.667,0.706,0.69,0.69,0.821,0.743,0.765,0.667,0.743,0.727,0.714,0.765,0.778,0.765,0.778,0.737,0.818,0.85,0.757,0.769,0.821,0.811,0.778,0.81,0.821,0.872,0.8,0.727,0.8,0.821,0.811,0.765,0.743,0.75,0.765,0.789,0.824,0.829,0.857,0.909,0.791,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.703,0.727,0.703,0.647,0.824
0.714,0.688,0.706,0.667,0.789,0.857,0.857,0.788,0.757,0.765,0.647,0.8,0.811,0.667,0.769,0.8,0.703,0.789,0.8,0.686,0.684,0.667,0.727,0.789,0.732,0.722,0.703,0.706,0.69,0.688,0.647,0.69,0.765,0.8,0.789,0.71,0.71,0.824,0.714,0.769,0.743,0.703,0.722,0.727,0.789,0.765,0.765,0.811,0.743,0.765,0.714,0.743,0.765,0.714,0.765,0.789,0.765,0.821,0.789,0.81,0.842,0.769,0.769,0.809,0.842,0.811,0.8,0.865,0.872,0.8,0.842,0.905,0.829,0.811,0.765,0.743,0.75,0.8,0.789,0.824,0.889,0.857,0.909,0.791,0.732,0.75,0.706,0.718,0.737,0.732,0.75,0.737,0.727,0.8,0.743,0.703,0.727,0.757,0.647,0.824
