[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.29700000000000004), (0.061000000000000054, 0), (0, 0), (0.09999999999999998, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.04200000000000004, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.09499999999999997), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.06399999999999995), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.04300000000000004, 0.14800000000000002), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.04300000000000004, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.08199999999999996, 0), (0, 0), (0, 0.04800000000000004), (0.025000000000000022, 0.19199999999999995), (0, 0.17600000000000005)]
[(0, 0), (0.06999999999999995, 0.22399999999999998), (0, 0), (0, 0.11099999999999999), (0, 0), (0, 0.09299999999999997)]
[(0, 0.10399999999999998), (0, 0), (0.038000000000000034, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0.062000000000000055)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.373), (0, 0), (0.08199999999999996, 0), (0.17900000000000005, 0), (0, 0.19599999999999995), (0, 0)]
[(0.10299999999999998, 0), (0.06499999999999995, 0), (0, 0), (0, 0), (0, 0), (0.126, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.31200000000000006), (0, 0), (0, 0.22299999999999998)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.14500000000000002), (0, 0)]
[(0, 0), (0, 0), (0.11099999999999999, 0.30600000000000005), (0, 0), (0, 0), (0, 0)]
[(0.17900000000000005, 0.31599999999999995), (0, 0.44599999999999995), (0, 0), (0.129, 0), (0.18899999999999995, 0), (0.17200000000000004, 0.403)]
[(0, 0.32599999999999996), (0, 0), (0, 0), (0.253, 0), (0, 0.45499999999999996), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.45199999999999996), (0.10099999999999998, 0), (0.17200000000000004, 0)]
[(0, 0), (0.10299999999999998, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.19999999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.373), (0, 0), (0, 0), (0, 0.21799999999999997), (0.05500000000000005, 0.22599999999999998), (0, 0)]
[(0.10299999999999998, 0), (0.06499999999999995, 0), (0, 0), (0, 0), (0, 0), (0.126, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.31200000000000006), (0, 0), (0, 0.22299999999999998)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.14500000000000002), (0, 0)]
[(0.15900000000000003, 0.258), (0, 0.122), (0.08699999999999997, 0), (0.06999999999999995, 0), (0.05500000000000005, 0.278), (0, 0)]
[(0, 0), (0, 0.17200000000000004), (0, 0), (0.09699999999999998, 0), (0, 0), (0, 0)]
[(0, 0), (0.04800000000000004, 0), (0.07299999999999995, 0.18799999999999994), (0, 0.21199999999999997), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.23399999999999999), (0, 0), (0.030000000000000027, 0), (0.0, 0.21399999999999997), (0, 0), (0.049000000000000044, 0.23099999999999998)]
[(0, 0.20799999999999996), (0, 0), (0.02400000000000002, 0.15500000000000003), (0.08699999999999997, 0), (0.09399999999999997, 0), (0, 0)]
[(0, 0), (0, 0.15800000000000003), (0.027000000000000024, 0.09999999999999998), (0.06399999999999995, 0), (0.03700000000000003, 0), (0, 0)]
[(0, 0), (0, 0.07899999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.23399999999999999), (0, 0), (0.030000000000000027, 0), (0.0, 0.21399999999999997), (0, 0), (0.049000000000000044, 0.23099999999999998)]
[(0, 0), (0.05900000000000005, 0.15100000000000002), (0.04200000000000004, 0.06499999999999995), (0, 0), (0, 0), (0, 0.15000000000000002)]
[(0, 0), (0.07399999999999995, 0), (0.03400000000000003, 0), (0, 0), (0, 0), (0.04500000000000004, 0)]
[(0, 0), (0, 0.07899999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.373), (0, 0), (0, 0), (0, 0.21799999999999997), (0.05500000000000005, 0.22599999999999998), (0, 0)]
[(0, 0.30600000000000005), (0, 0.24), (0, 0.10299999999999998), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.31200000000000006), (0, 0), (0, 0.22299999999999998)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.14500000000000002), (0, 0)]
[(0, 0), (0, 0), (0.11099999999999999, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.30800000000000005), (0.123, 0.44599999999999995), (0.08599999999999997, 0), (0, 0.45199999999999996), (0.21999999999999997, 0), (0, 0.395)]
[(0, 0.32599999999999996), (0, 0), (0, 0), (0.253, 0), (0, 0.45499999999999996), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.45199999999999996), (0.10099999999999998, 0), (0.17200000000000004, 0)]
[(0, 0), (0.10299999999999998, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.137, 0.29700000000000004), (0.061000000000000054, 0.18999999999999995), (0, 0), (0, 0.14300000000000002), (1.0, 0), (0, 0)]
[(0, 0.19999999999999996), (0.029000000000000026, 0.16300000000000003), (0.038000000000000034, 0), (0.13, 0.14300000000000002), (1.0, 0), (0, 0)]
[(0, 0), (0, 0.09499999999999997), (0, 0.08699999999999997), (0, 0.19999999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.01200000000000001, 0.08699999999999997), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.02100000000000002, 0.15400000000000003), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.04300000000000004, 0), (0, 0), (0, 0), (0, 0)]
[(0.06499999999999995, 0), (0, 0), (0, 0), (0.027000000000000024, 0), (0.04300000000000004, 0), (0.04300000000000004, 0)]
[(0, 0), (0.08399999999999996, 0), (0.08199999999999996, 0), (0, 0.04800000000000004), (0, 0.19199999999999995), (0.052000000000000046, 0.17600000000000005)]
[(0, 0), (0.06999999999999995, 0.25), (0, 0.10299999999999998), (0, 0.11099999999999999), (0, 0), (0, 0.09299999999999997)]
[(0, 0.10399999999999998), (0.041000000000000036, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.019000000000000017, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0.20799999999999996, 0), (0.08299999999999996, 0), (0, 0)]
[(0, 0.373), (0.05800000000000005, 0), (0.06000000000000005, 0), (0.17900000000000005, 0.21799999999999997), (0, 0.266), (0, 0)]
[(0, 0.28), (0.061000000000000054, 0), (0.05500000000000005, 0), (0, 0), (0, 0.19999999999999996), (0, 0.21299999999999997)]
[(0, 0), (0, 0), (0, 0), (0.16200000000000003, 0), (0, 0), (0, 0.19299999999999995)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.14500000000000002), (0, 0)]
[(0, 0), (0, 0), (0.11099999999999999, 0), (0, 0), (0, 0), (0, 0)]
[(0.20399999999999996, 0.476), (0.11699999999999999, 0.44599999999999995), (0.08599999999999997, 0), (0.10099999999999998, 0.5409999999999999), (0.18200000000000005, 0.5369999999999999), (0, 0.395)]
[(0, 0.32599999999999996), (0.15600000000000003, 0), (0, 0), (0, 0.377), (0.21099999999999997, 0.45499999999999996), (0, 0)]
[(0, 0), (0.07699999999999996, 0), (0, 0), (0, 0.30200000000000005), (0, 0.42400000000000004), (0, 0.389)]
[(0, 0), (0, 0.20499999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.19999999999999996), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.373), (0.05800000000000005, 0), (0.06000000000000005, 0), (0.16300000000000003, 0.32099999999999995), (0, 0), (0, 0)]
[(0, 0.33899999999999997), (0.07999999999999996, 0.20599999999999996), (0.06999999999999995, 0.10299999999999998), (0, 0.237), (0, 0), (0.11699999999999999, 0.21599999999999997)]
[(0, 0), (0, 0), (0, 0), (0, 0.31200000000000006), (0, 0), (0, 0.19299999999999995)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0.14500000000000002), (0, 0)]
