[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0.015000000000000013, 0), (0, 0)]
[(0, 0), (0, 0.026000000000000023), (0, 0), (0, 0), (0, 0.016000000000000014), (0, 0)]
[(0, 0), (0, 0), (0, 0.027999999999999914), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.041000000000000036), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.05899999999999994, 0), (0, 0), (0.0, 0), (0, 0.0), (0, 0)]
[(0, 0), (0, 0.02200000000000002), (0.019000000000000017, 0.05600000000000005), (0, 0), (0, 0.0), (0, 0)]
[(0, 0), (0.029999999999999916, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0.02100000000000002), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0.0030000000000000027), (0, 0), (0, 0), (0.334, 0), (0, 0), (0.0, 0.0)]
[(0, 0), (0, 0.02200000000000002), (0.019000000000000017, 0.05600000000000005), (0, 0), (0, 0.0), (0, 0)]
[(0, 0), (0.08799999999999997, 0), (0, 0), (0, 0.16900000000000004), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.01100000000000001), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.10199999999999998), (0, 0.126), (0, 0.06600000000000006), (0, 0), (0, 0.33299999999999996), (0.05999999999999994, 0)]
[(0, 0), (0, 0.02100000000000002), (0, 0), (0.33299999999999996, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.03500000000000003), (0.02100000000000002, 0), (0, 0.04600000000000004), (0.06299999999999994, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.06399999999999995), (0, 0.016000000000000014), (0, 0)]
[(0, 0.06499999999999995), (0, 0), (0, 0.02399999999999991), (0, 0), (0, 0), (0, 0.03300000000000003)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0.08500000000000008)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.0020000000000000018, 0.015999999999999903), (0.0040000000000000036, 0), (0, 0.04300000000000004), (0, 0), (0.030999999999999917, 0)]
[(0, 0), (0, 0.051000000000000045), (0, 0), (0, 0.050999999999999934), (0, 0), (0, 0.03499999999999992)]
[(0, 0.016000000000000014), (0, 0), (0, 0.03599999999999992), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.441), (0.126, 0.17499999999999993), (0, 0), (0, 0), (0.0, 0), (0.05999999999999994, 0)]
[(0.029000000000000026, 0), (0, 0.135), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.03500000000000003), (0.02100000000000002, 0), (0, 0.04600000000000004), (0.06299999999999994, 0)]
[(0, 0), (0, 0.026000000000000023), (0, 0), (0, 0), (0, 0.016000000000000014), (0, 0)]
[(0, 0.06499999999999995), (0, 0), (0, 0.027999999999999914), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.041000000000000036), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0.02100000000000002, 0), (0, 0.04600000000000004), (0.06299999999999994, 0)]
[(0, 0), (0, 0.026000000000000023), (0, 0), (0, 0), (0, 0.016000000000000014), (0, 0)]
[(0, 0.06499999999999995), (0, 0), (0, 0.027999999999999914), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.041000000000000036), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.08800000000000008), (0, 0), (0.041000000000000036, 0), (0.03200000000000003, 0.01100000000000001), (0, 0), (0, 0.06900000000000006)]
[(0, 0.03799999999999992), (0.06599999999999995, 0), (0, 0.029000000000000026), (0.008000000000000007, 0), (0, 0.031000000000000028), (0, 0)]
[(0, 0), (0, 0.020000000000000018), (0.0020000000000000018, 0.0020000000000000018), (0.026000000000000023, 0), (0.04200000000000004, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.01200000000000001, 0), (0, 0), (0, 0), (0, 0.1150000000000001), (0.0, 0.04600000000000004), (0.06299999999999994, 0)]
[(0, 0.05700000000000005), (0, 0), (0, 0.050000000000000044), (0, 0.03700000000000003), (0, 0.040000000000000036), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.04599999999999993), (0.019000000000000017, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.02400000000000002), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.026000000000000023), (0.05899999999999994, 0.0030000000000000027), (0.041000000000000036, 0), (0.0, 0), (0.334, 0), (0, 0)]
[(0, 0), (0, 0.02200000000000002), (0, 0.1060000000000001), (0.07499999999999996, 0), (0, 0), (0, 0)]
[(0, 0), (0.08799999999999997, 0), (0, 0.1060000000000001), (0, 0.125), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.01100000000000001), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0.02100000000000002), (0.05899999999999994, 0.01200000000000001), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.22599999999999998), (0.11699999999999999, 0.0030000000000000027), (0.026000000000000023, 0), (0.0, 0), (0.334, 0), (0, 0)]
[(0, 0), (0, 0.02200000000000002), (0, 0.1060000000000001), (0.07499999999999996, 0), (0, 0.0), (0, 0), (0.0, 0.0)]
[(0, 0), (0, 0.013000000000000012), (0, 0.04699999999999993), (0, 0.16900000000000004), (0, 0), (0, 0), (0.0, 0.0)]
[(0, 0), (0, 0), (0, 0.01100000000000001), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0.02100000000000002), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.10199999999999998), (0.01100000000000001, 0.126), (0, 0.10299999999999998), (0, 0), (0, 0.33299999999999996), (0, 0.556)]
[(0, 0), (0, 0.02100000000000002), (0, 0.09699999999999998), (0.33299999999999996, 0), (0, 0.33299999999999996), (0, 0.556)]
[(0, 0.15599999999999997), (0, 0.135), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.0040000000000000036, 0.02100000000000002), (0, 0), (0, 0.03500000000000003), (0.02100000000000002, 0), (0.0, 0.04600000000000004), (0, 0)]
[(0, 0.05700000000000005), (0, 0), (0, 0.03500000000000003), (0, 0.1150000000000001), (0.0, 0.015000000000000013), (0, 0)]
[(0, 0), (0, 0), (0, 0.04599999999999993), (0.019000000000000017, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.02400000000000002), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0.04400000000000004, 0.017999999999999905), (0, 0.04799999999999993), (0, 0.06799999999999995), (0, 0), (0, 0.029999999999999916)]
[(0, 0), (0, 0.08200000000000007), (0, 0), (0, 0.050999999999999934), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.01100000000000001, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.441), (0.126, 0.17499999999999993), (0.0, 0), (0, 0), (0.0, 0), (0, 0.556)]
[(0, 0), (0.01100000000000001, 0.126), (0, 0.11299999999999999), (0, 0), (0, 0.33299999999999996), (0, 0.556)]
[(0, 0), (0, 0.03200000000000003), (0, 0), (0, 0.33299999999999996), (0, 0), (0, 0.556)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.0040000000000000036, 0.02100000000000002), (0, 0), (0, 0), (0.02100000000000002, 0), (0.006000000000000005, 0), (0.06299999999999994, 0)]
[(0, 0), (0.009000000000000008, 0), (0, 0.06400000000000006), (0, 0.09899999999999998), (0.014000000000000012, 0), (0.03600000000000003, 0.010000000000000009)]
[(0, 0.06499999999999995), (0, 0), (0, 0.03499999999999992), (0, 0.05899999999999994), (0, 0), (0.01200000000000001, 0)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.02400000000000002), (0.0, 0.026999999999999913)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0.18599999999999994, 0)]
[(0.0040000000000000036, 0.02100000000000002), (0, 0), (0, 0.03500000000000003), (0.02100000000000002, 0), (0.0, 0.04600000000000004), (0, 0)]
[(0, 0.050000000000000044), (0.017000000000000015, 0.04200000000000004), (0, 0), (0, 0.06700000000000006), (0.01200000000000001, 0.039000000000000035), (0.015000000000000013, 0.038000000000000034)]
[(0, 0), (0, 0.009000000000000008), (0, 0), (0, 0.13), (0, 0.051999999999999935), (0, 0.0129999999999999)]
[(0, 0), (0, 0), (0, 0.039999999999999925), (0, 0), (0, 0.02400000000000002), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.08800000000000008), (0.06599999999999995, 0), (0.031000000000000028, 0.04200000000000004), (0.008000000000000007, 0.04300000000000004), (0.050000000000000044, 0), (0, 0)]
[(0, 0.03799999999999992), (0.03200000000000003, 0.0), (0.028000000000000025, 0.029000000000000026), (0, 0.014000000000000012), (0, 0.031000000000000028), (0, 0)]
[(0.01100000000000001, 0.04599999999999993), (0.03799999999999992, 0), (0, 0.0010000000000000009), (0, 0.03200000000000003), (0, 0.02300000000000002)]
[(0, 0.07400000000000007), (0.03799999999999992, 0), (0, 0), (0, 0.03200000000000003), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0.02199999999999991, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.05700000000000005), (0, 0), (0, 0.03500000000000003), (0, 0.1150000000000001), (0, 0.016000000000000014), (0.016000000000000014, 0.03700000000000003)]
[(0, 0.041999999999999926), (0, 0.03700000000000003), (0.0030000000000000027, 0.06400000000000006), (0, 0), (0.06299999999999994, 0), (0.016000000000000014, 0.03700000000000003)]
[(0, 0), (0, 0), (0, 0.04599999999999993), (0, 0.0020000000000000018), (0.009000000000000008, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0.018999999999999906, 0.015000000000000013), (0, 0), (0, 0.03299999999999992)]
[(0, 0), (0.015000000000000013, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0, 0.08299999999999996), (0.11699999999999999, 0.0030000000000000027), (0.07500000000000007, 0), (0.0, 0.08299999999999996), (0, 0.4), (0, 0), (0.0, 0.0)]
[(0, 0), (0.08799999999999997, 0.02200000000000002), (0, 0.1060000000000001), (0.051000000000000045, 0.07399999999999995), (0, 0), (0, 0)]
[(0, 0), (0, 0.013000000000000012), (0, 0.04699999999999993), (0, 0.125), (0.133, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0.01100000000000001), (0, 0), (0, 0.5), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0.0, 0.02100000000000002), (0, 0), (0, 0), (0, 0)]
[(0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
[(0.0, 0), (0.06900000000000006, 0), (0, 0), (0, 0), (0, 0), (0, 0)]
